Unnamed: 0	_id	pos_processed_news	news_table_id	id	arquivo_hash	news_link	news_site_date	news_site_title	news_site_authors	news_site_text	search_newspaper	title_len	arquivo_date	feminicidio	violencia_domestica	violencia_sexual	assedio_sexual	mulheres_assassinadas	search_keywords	title_countains_keyword	feminicidio_case	country	region	lat	lon
6662	6066f3367542fb0dd7f9c147	6066efdd602993808cbd18e1	6065fd12c6f11f34e1f4d2e8	IAH-20180422170156-00089-p84.arquivo.pt	aea7ffe52c89b3e93f31efc279c0424d	https://arquivo.pt/noFrame/replay/20180422172353/https://www.cmjornal.pt/portugal/amp/alerta-cm--homem-mata-mae-em-palmela		Homem mata mãe à pancada em Palmela	[]	Homem mata mãe à pancada em Palmela  Irmã do homicida encontrou o corpo da progenitora e deu o alerta às autoridades.  Um homem matou a mãe de 86 anos na freguesia do Pinhal Novo, concelho de Palmela, em Setúbal, na manhã deste domingo. Ao que o CM apurou, a mulher terá sido morta à pancada na sua casa, na Rua Afonso de Albuquerque. Há ainda a possibilidade de ter sido utilizada uma faca.    O suspeito foi detido pelas autoridades depois de o alerta ter sido dado por volta das 12h17 pela outra filha da vítima que se deparou com o corpo da mãe. O cadáver foi transportado para a morgue do Hospital São Bernardo, em Setúbal.    A idosa vivia naquela habitação há cerca de um ano com o marido, também ele na casa dos 80 anos. Segundo alguns populares, o crime deverá ter acontecido durante a noite de sábado para domingo.    Em atualização  Siga o CM no Facebook.	correio_manha	7	2018-04-22 17:23:53	False	False	False	False	True	True	True	1	Portugal	Setúbal Peninsula	38.55143192	-8.897992820000002
9499	6066f3367542fb0dd7f9d37f	6066efdd602993808cbd2b19	6065fd06c6f11f34e1f4d2e5	IAH-20170127233415-00349-p84.arquivo.pt	694542d87aa84f2bcdb03325b76c6949	https://arquivo.pt/noFrame/replay/20170128002137/http://www.cmjornal.pt//portugal/amp/homem-mata-mae-de-92-anos		Homem mata mãe de 92 anos à pancada	[]	Homem mata mãe de 92 anos à pancada  Suspeito de 64 anos ficou em prisão domiciliária.  A Policia Judiciária, através da Diretoria do Sul, identificou e deteve esta quinta-feira um homem suspeito de matar a própria mãe. O crime ocorreu em Loulé no passado dia 18 de janeiro. O arguido ficou em prisão domiciliária com vigilância da GNR.    De acordo com a PJ, o crime ocorreu no interior da casa onde ambos moravam. O suspeito utilizou um objeto que tinha na habitação e desferiu várias pancadas na cabeça na vítima, acabando por matá-la.    O detido, de 64 anos de idade, foi levado para o Departamento de Investigação e Ação Penal de Faro.  Siga o CM no Facebook.	correio_manha	8	2017-01-28 00:21:37	False	False	False	False	True	True	True	1	Portugal	Algarve	37.21427465	-8.086523815250887
8215	6066f3367542fb0dd7f9cb14	6066efdd602993808cbd22ae	6065fd03c6f11f34e1f4d2de	IAH-20170815034556-00871-p84.arquivo.pt	917f2098edb1c7b1386d89914d535b27	https://arquivo.pt/noFrame/replay/20170815034744/http://www.cmjornal.pt/portugal/amp/homem-mata-mae-e-sobrinha-em-santana		Homem mata mãe e irmã na Madeira	[]	Homem mata mãe e irmã na Madeira  Alegado homicida disparou ainda sobre o pai, que ficou em estado grave.  Um homem, de 51 anos, matou a mãe e a irmã (e não a sobrinha, como inicialmente referido), na madrugada de sábado para domingo, no concelho de Santana, na Madeira. O crime terá sido consumado com uma caçadeira.    Segundo o CM apurou, o homem disparou ainda sobre o pai que foi internado em estado grave, no Hospital Central do Funchal. De acordo com o Diário de Notícias da Madeira, o homem ter-se-á vingado após um esentendimento familiar e disparou contra a mãe, de 73 anos, a irmã, de 51, e o pai, de 78, quando estes já estavam na cama.Os pais do suspeito eram emigrantes em França e estavam em Portugal a passar férias. O alegado homicida residia na Ilha da Madeira, onde tomava conta da casa dos pais, onde os crimes ocorreram. A irmã, residente no Algarve, estava na terra natal para o reencontro familiar, acompanhada ainda do filho, sobrinho do suspeito.O cenário de horror foi descoberto pelo filho da irmã, que já depois do desentendimento, havia convencido o tio a ir até um bar para acalmar os ânimos. Já mais perto do final da noite, o jovem foi a casa a fim de buscar as chaves do carro, onde se deparou com a mãe e a avó já mortas e o avô em estado grave. O agressor foi levado pela PSP. A Polícia Judiciária está a investigar o caso de duplo homícidio.  Siga o CM no Facebook.	correio_manha	7	2017-08-15 03:47:44	False	False	False	False	True	True	True	1	Portugal	unknown	33.483453483333335	-15.50033029474478
3064	6066f3367542fb0dd7f9a94e	6066efdd602993808cbd00e8	6064d0cfc6f11f34e1f409d4	IAH-20190622035346544-p84.arquivo.pt	bb9a625b4f64e5dd1f8728b7dfb1ee13	https://arquivo.pt/noFrame/replay/20190622035424/https://sol.sapo.pt/artigo/654281/homem-mata-mulher-a-facada-devido-a-ruido-num-cafe		Homem mata mulher à facada devido a ruído num café	['Jornal Sol']	O homem feriu ainda outras três pessoas, todos clientes do café  Um homem de 52 anos matou uma pessoa e feriu outras com uma faca por não suportar o barulho que estas faziam. As vítimas eram clientes que estavam na esplanada de um café, na travessa do Quintal, em Fermentões, Guimarães, segundo avança o CM.  O homem dirigiu-se ao estabelecimento e esfaqueou o primeiro grupo de encontrou. Maria José Dias, de 46 anos, acabou por morrer horas depois no hospital de Guimarães. O Filho desta, de 26, também foi agredido, mas não corre risco de vida.  O agressor feriu ainda mais duas pessoas antes de ser detido pela Polícia Judiciária de Braga no domingo de manhã. Num discurso pouco coerente, disse apenas que não suportava o ruído.  Esta segunda-feira vai ser presente ao juiz de instrução criminal de Guimarães para primeiro interrogatório judicial. O homem está indiciado por quatro crimes de homicídio, um consumado e três na forma tentada.  Apesar de haver vários clientes no café, ninguém se apercebeu das agressões. Só com os gritos das vítimas, os restantes presentes perceberam a situação e alertaram as autoridades. O homem entregou-se horas depois.	sol	10	2019-06-22 03:54:24	False	False	False	False	True	True	True	1	Portugal	Ave	41.4417677	-8.2955712
9112	6066f3367542fb0dd7f9d0a4	6066efdd602993808cbd283e	6064cb3ac6f11f34e1f402a9	IAH-20170325180200-00111-p84.arquivo.pt	6b50a0bcfebb58c697ffb6cba340666d	https://arquivo.pt/noFrame/replay/20170325181217/http://www.cmjornal.pt/portugal/detalhe/alerta-cm-homem-mata-mulher-a-facada-em-ovar		Homem mata mulher à facada em Esmoriz	[]	"Um homem com 50 anos assassinou a mulher à facada, este sábado, em Esmoriz, Ovar.    A vítima tinha 51 anos e foi morta num quadro de violência doméstica.  Homem mata mulher à facada em Esmoriz      O comandante dos bombeiros de Esmoriz, Artur Ferreira, acrescentou que a vítima apresentava ""ferimentos nas costas e no abdómen"" que levam a crer que a agressão foi feita com uma faca.  Depois de cometer o crime, o homicida terá chamado os bombeiros, que, por sua vez, alertaram as autoridades.          O homem entregou-se voluntariamente às autoridades e foi, no entretanto, detido. Os bombeiros ainda tentaram fazer manobras de reanimação, mas a vítima acabou por falecer.O homem entregou-se voluntariamente às autoridades e foi, no entretanto, detido. Em atualização      O que achou desta notícia?        92.2% Muito insatisfeito  92.2% 2%  2% 1.9%  1.9% 1%  1% 2.9% Muito satisfeito"	correio_manha	7	2017-03-25 18:12:17	False	True	False	False	True	True	True	1	Portugal	Baixo Vouga	40.8594819	-8.6252174
5340	6066f3367542fb0dd7f9b7d8	6066efdd602993808cbd0f72	6064d6e1c6f11f34e1f414db	IAH-20181210202524913-p84.arquivo.pt	80a9ddc2102bfd61708f4c882f0fdbdc	https://arquivo.pt/noFrame/replay/20181210202618/https://www.jn.pt/justica/interior/amp/homem-mata-mulher-a-facada-na-azambuja-10295140.html		Homem mata mulher à facada na Azambuja	[]	Violência doméstica Homem mata mulher à facada na Azambuja  Foto Arquivo/global Imagens  Um homem matou a mulher à facada, esta sexta-feira à noite, na residência onde o casal habitava, em Azambuja.  O suspeito, de 42 anos, confessou o crime a familiares. Foi depois detido pela GNR.  A vítima tinha 41 anos.	jornal_noticias	7	2018-12-10 20:26:18	False	True	False	False	True	True	True	1	unknown	unknown	999.0	999.0
6598	6066f3367542fb0dd7f9c0f5	6066efdd602993808cbd188f	6064cb76c6f11f34e1f40304	IAH-20180430170202-00120-p84.arquivo.pt	81e8c7be16d5fbf1876c6d158b621f57	https://arquivo.pt/noFrame/replay/20180430181344/https://www.cmjornal.pt/portugal/detalhe/homem-mata-mulher-a-pancada-e-entrega-se-a-gnr?ref=Lei%20da%20Transpar%C3%AAncia_BlocoTopoPagina		Homem mata mulher à pancada e entrega-se à GNR	[]	Impresso do site do jornal Correio da manhã, em www.cmjornal.pt  Homem mata mulher à pancada e entrega-se à GNR  Crime que terá sido motivado por ciúmes aconteceu em Ansião, Leiria.  12:29  Um homem de 52 anos entregou-se esta segunda-feira de manhã à GNR depois de ter confessado ter morto a sua mulher, de 49 anos, em Ansião, no distrito de Leiria.    Ao que o CM apurou, o crime terá sido motivado por ciúmes que o homem teria da companheira e existia um historial de violência doméstica na relação.    O homem deslocou-se ao posto da GNR e, segundo o relato dos militares, o alegado homicida estava coberto de sangue.    Tal como a vítima, o alegado assassino é surdo-mudo e os agentes tiveram algumas dificuldades em compreender a confissão.    De acordo com testemunhas, o crime aconteceu após a filha do casal, estudante universitária em Coimbra, ter abandonado a habitação.    O corpo da vítima foi transportado para o Instituto de Medicina Legal e no local do crime está uma equipa de investigadores da Polícia Judiciária de Coimbra.    	correio_manha	10	2018-04-30 18:13:44	False	True	False	False	True	True	True	1	Portugal	Pinhal Litoral	39.89952016666667	-8.681143166666667
13999	6066f3367542fb0dd7f9f498	6066efdd602993808cbd4c32	6065208fc6f11f34e1f44a53	IAH-20131018174552-00042-p12.arquivo.pt	e5e88a301be8d31a8b90340f903453e9	https://arquivo.pt/noFrame/replay/20131018190729/http://www.jn.pt/PaginaInicial/Seguranca/Interior.aspx?content_id=3484520		Homem mata mulher a tiro de caçadeira e suicida-se em frente à neta de quatro anos	[]	Fonte do Comando Distrital de Operações de Socorro (CDOS) de Évora adiantou à Lusa que o homicídio seguido de suicídio ocorreu por volta das 11 horas no lugar de Courelas do Monte da Aldeia, na freguesia de São Miguel de Machede, no concelho de Évora.  O caso ocorreu na residência do homem, de 72 anos, e da mulher, de 52, indicou a fonte da GNR, acrescentando que no local encontrava-se uma menina de quatro anos, neta do casal.  A mesma fonte disse que permanecem desconhecidas as razões que levaram o homem a matar a mulher e a suicidar-se de seguida e que o alerta foi dado às autoridades por um vizinho de um monte próximo.  No local, estiveram uma ambulância da corporação de bombeiros de Évora, uma Viatura Médica de Emergência e Reanimação (VMER) e a GNR.  A investigação passou para a alçada da Polícia Judiciária (PJ), cujos inspetores já se deslocaram hoje ao local.	jornal_noticias	17	2013-10-18 19:07:29	False	False	False	False	True	True	True	1	Portugal	Alentejo Central	38.590606525	-7.870279429676941
14991	6066f3367542fb0dd7f9fb89	6066efdd602993808cbd5323	60657723c6f11f34e1f47e31	IAH-20120903150147-00029-p12.arquivo.pt	f628bc230acf052b222a9ebe0dae5a38	https://arquivo.pt/noFrame/replay/20120903184657/http://www.dn.pt/inicio/portugal/interior.aspx?content_id=2748856		Homem mata mulher a tiro e foge armado	[]	"A mesma fonte adiantou que o homicídio ocorreu cerca da 01:00, quando o homem ""desferiu um tiro de pistola na cara da mulher, depois de a ter agredido com vários golpes na cara e no pescoço com um objeto perfurante"", desconhecendo-se para já os motivos.  De acordo com a GNR, que ainda não tinha pormenores sobre a idade do agressor e da vítima, o alegado homicida fugiu e está a monte, ""provavelmente armado"", tendo sido já mobilizado um dispositivo para o localizar."	diario_noticias	8	2012-09-03 18:46:57	False	False	False	False	True	True	True	1	unknown	unknown	999.0	999.0
11462	6066f3367542fb0dd7f9e277	6066efdd602993808cbd3a11	6064d261c6f11f34e1f40c88	IAH-20160221192345-00078-p84.arquivo.pt	81c33c5fa5eebb3f922931d745c9b534	https://arquivo.pt/noFrame/replay/20160221204149/http://www.sol.pt/noticia/122685/Homem-mata-mulher-a-tiro-e-suicida-se		Homem mata mulher a tiro e suicida-se	[]	"Sociedade  O homicídio seguido de suicídio terá ocorrido por volta das 14h00  Um homem matou hoje uma mulher a tiro em plena via pública da cidade de Lamego, suicidando-se de seguida com a mesma arma, avançou à Agência Lusa fonte da PSP.  De acordo com a fonte, o homicídio seguido de suicídio terá ocorrido por volta das 14:00, na Estrada Nacional (EN) 226, numa das entradas para a cidade de Lamego, no distrito de Viseu.  ""Um homem terá morto uma mulher com uma arma de fogo, junto a uma rotunda que vai para o Centro de Inspecções, suicidando-se de seguida"", descreveu.  A fonte revelou ainda que se trata de um casal com idades na casa dos 50 anos, que ""estaria em processo de divórcio"".  A investigação passou para a alçada da Polícia Judiciária (PJ) de Vila Real.  Lusa/SOL"	sol2	8	2016-02-21 20:41:49	False	False	False	False	True	True	True	1	Portugal	Viseu Dão-Lafões	40.933650633333336	-7.8479524583371365
12850	6066f3367542fb0dd7f9ec30	6066efdd602993808cbd43ca	60655333c6f11f34e1f469a7	IAH-20150126221612-00073-p22.arquivo.pt	c985e64149b5527e19a08c6ec6456d32	https://arquivo.pt/noFrame/replay/20150127005711/http://www.jn.pt/PaginaInicial/Seguranca/Interior.aspx?content_id=4360899		Homem mata mulher a tiro e suicida-se em Lamego	['Global Media Group']	"Um homem terá morto uma mulher com uma arma de fogo, junto a uma rotunda que vai para o Centro de Inspeções, suicidando-se de seguida, descreveu.  A fonte revelou ainda que se trata de um casal com idades na casa dos 50 anos, que ""estaria em processo de divórcio"".  A investigação passou para a alçada da Polícia Judiciária de Vila Real."	jornal_noticias	10	2015-01-27 00:57:11	False	False	False	False	True	True	True	1	Portugal	Douro	41.0717403	-7.814995487505705
2339	6066f3367542fb0dd7f9a3ab	6066efdd602993808cbcfb45	60655b20c6f11f34e1f46d3f	IAH-20190825035715361-p84.arquivo.pt	4092d3fc19e655de6c5c384e62742dc1	https://arquivo.pt/noFrame/replay/20190825035832/https://www.cmjornal.pt/portugal/detalhe/alerta-cm--homem-mata-mulher-a-tiro-em-braga-e-entrega-se-as-autoridades?ref=Economia_MaisVistasSite		Homem mata mulher a tiro em Braga e entrega-se às autoridades	[]	Um homem de 59 anos assassinou a mulher, de 54, com recurso a tiros de caçadeira, ontem à noite, em Pedralva, no concelho de Braga.Ao que oapurou, foi o próprio homicida que se deslocou até ao posto da GNR do Sameiro, por volta das 21h30, surpreendendo os militares com a revelação de que tinha disparado, com uma arma de caça, duas vezes sobre a companheira, dentro de casa. De imediato, os guardas dirigiram-se à residência do casal e encontraram o corpo da vítima.Já nada havia a fazer para reverter a situação e o óbito foi declarado. Foi acionada a Polícia Judiciária de Braga - ao fecho desta edição, os inspetores dirigiam-se para o local - para perceber todos os contornos e investigar o crime que terá ocorrido pouco antes de o homem se dirigir à GNR. Também na habitação, foi encontrada a arma que o homicida confesso garante ter utilizado para colocar termo à vida da mulher.sabe que a filha do casal, uma mulher grávida de 31 semanas, assistiu ao crime.Fontes contactadas peloreferem que, numa primeira pesquisa, não foi possível ligar o casal a qualquer episódio anterior de violência doméstica, sendo que tal dado carecia ainda de posterior averiguação.	correio_manha	12	2019-08-25 03:58:32	False	True	False	False	True	True	True	1	Portugal	Cávado	41.5510583	-8.4280045
